"year","zone","indicator","measure","value"
"2012","S01002162","With Single Adult Discounts","Count",162
"2011","S01002162","With 'Occupied Exemptions'","Count",15
"2013","S01002162","With Single Adult Discounts","Count",159
"2014","S01002162","With 'Occupied Exemptions'","Count",20
"2014","S01002162","With Single Adult Discounts","Count",153
"2010","S01002162","Which Are Occupied","Count",435
"2007","S01002162","Which Are Occupied","Count",434
"2010","S01002162","Which Are Vacant","Count",2
"2011","S01002162","Which Are Second Homes","Count",5
"2007","S01002162","Which Are Second Homes","Count",4
"2014","S01002162","Which Are Vacant","Count",7
"2007","S01002162","Which Are Vacant","Count",3
"2008","S01002162","Which Are Vacant","Count",2
"2011","S01002162","Which Are Vacant","Count",1
"2012","S01002162","Which Are Vacant","Count",3
"2014","S01002162","Which Are Occupied","Count",428
"2008","S01002162","Which Are Second Homes","Count",3
"2014","S01002162","Which Are Second Homes","Count",2
"2008","S01002162","Which Are Occupied","Count",435
"2009","S01002162","Which Are Vacant","Count",3
"2013","S01002162","Which Are Vacant","Count",4
"2010","S01002162","Total Dwellings","Count",439
"2008","S01002162","Total Dwellings","Count",440
"2007","S01002162","Total Dwellings","Count",441
"2014","S01002162","Total Dwellings","Count",437
"2013","S01002162","Total Dwellings","Count",441
"2012","S01002162","Total Dwellings","Count",440
"2011","S01002162","Total Dwellings","Count",440
"2009","S01002162","Total Dwellings","Count",439
"2011","S01002162","Which Are Occupied","Count",434
"2013","S01002162","Which Are Second Homes","Count",2
"2009","S01002162","Which Are Second Homes","Count",4
"2009","S01002162","Which Are Occupied","Count",432
"2009","S01002162","With 'Occupied Exemptions'","Count",16
"2013","S01002162","Which Are Occupied","Count",435
"2010","S01002162","Which Are Second Homes","Count",2
"2012","S01002162","Which Are Second Homes","Count",4
"2007","S01002162","Which Are Occupied","Ratio",98
"2010","S01002162","Which Are Occupied","Ratio",99
"2013","S01002162","Which Are Occupied","Ratio",99
"2008","S01002162","Which Are Occupied","Ratio",99
"2011","S01002162","Which Are Occupied","Ratio",99
"2009","S01002162","Which Are Occupied","Ratio",98
"2014","S01002162","Which Are Occupied","Ratio",98
"2012","S01002162","Which Are Occupied","Ratio",98
"2009","S01002162","With 'Occupied Exemptions'","Ratio",4
"2007","S01002162","With 'Occupied Exemptions'","Ratio",6
"2008","S01002162","With 'Occupied Exemptions'","Ratio",4
"2014","S01002162","With 'Occupied Exemptions'","Ratio",5
"2011","S01002162","With 'Occupied Exemptions'","Ratio",3
"2010","S01002162","With 'Occupied Exemptions'","Ratio",4
"2013","S01002162","With 'Occupied Exemptions'","Ratio",5
"2012","S01002162","With 'Occupied Exemptions'","Ratio",3
"2014","S01002162","Which Are Second Homes","Ratio",0
"2011","S01002162","Which Are Second Homes","Ratio",1
"2012","S01002162","Which Are Second Homes","Ratio",1
"2008","S01002162","Which Are Second Homes","Ratio",1
"2009","S01002162","Which Are Second Homes","Ratio",1
"2013","S01002162","Which Are Second Homes","Ratio",0
"2010","S01002162","Which Are Second Homes","Ratio",0
"2007","S01002162","Which Are Second Homes","Ratio",1
"2007","S01002162","With Single Adult Discounts","Ratio",40
"2008","S01002162","With Single Adult Discounts","Ratio",36
"2009","S01002162","With Single Adult Discounts","Ratio",37
"2010","S01002162","With Single Adult Discounts","Ratio",35
"2011","S01002162","With Single Adult Discounts","Ratio",36
"2012","S01002162","With Single Adult Discounts","Ratio",37
"2013","S01002162","With Single Adult Discounts","Ratio",36
"2014","S01002162","With Single Adult Discounts","Ratio",35
"2007","S01002162","Which Are Vacant","Ratio",1
"2012","S01002162","Which Are Vacant","Ratio",1
"2009","S01002162","Which Are Vacant","Ratio",1
"2008","S01002162","Which Are Vacant","Ratio",0
"2011","S01002162","Which Are Vacant","Ratio",0
"2010","S01002162","Which Are Vacant","Ratio",0
"2014","S01002162","Which Are Vacant","Ratio",2
"2013","S01002162","Which Are Vacant","Ratio",1
"2012","S01002163","With Single Adult Discounts","Count",397
"2011","S01002163","With Single Adult Discounts","Count",379
"2009","S01002163","With Single Adult Discounts","Count",366
"2013","S01002163","Which Are Occupied","Count",718
"2008","S01002163","Which Are Occupied","Count",660
"2008","S01002163","With Single Adult Discounts","Count",355
"2013","S01002163","With Single Adult Discounts","Count",395
"2007","S01002163","With Single Adult Discounts","Count",369
"2013","S01002163","With 'Occupied Exemptions'","Count",48
"2011","S01002163","With 'Occupied Exemptions'","Count",52
"2011","S01002163","Which Are Occupied","Count",678
"2014","S01002163","With Single Adult Discounts","Count",371
"2009","S01002163","With 'Occupied Exemptions'","Count",61
"2008","S01002163","With 'Occupied Exemptions'","Count",59
"2010","S01002163","With Single Adult Discounts","Count",365
"2009","S01002163","Which Are Occupied","Count",676
"2007","S01002163","Which Are Second Homes","Count",10
"2009","S01002163","Which Are Vacant","Count",14
"2010","S01002163","Which Are Occupied","Count",679
"2012","S01002163","Which Are Occupied","Count",702
"2012","S01002163","Which Are Vacant","Count",9
"2008","S01002163","Which Are Second Homes","Count",16
"2007","S01002163","Which Are Occupied","Count",662
"2009","S01002163","Which Are Second Homes","Count",20
"2008","S01002163","Which Are Vacant","Count",19
"2013","S01002163","Which Are Vacant","Count",15
"2007","S01002163","Which Are Vacant","Count",17
"2014","S01002163","Which Are Occupied","Count",720
"2010","S01002163","Which Are Vacant","Count",12
"2014","S01002163","Which Are Vacant","Count",20
"2010","S01002163","Which Are Second Homes","Count",19
"2011","S01002163","Which Are Vacant","Count",12
"2012","S01002163","Total Dwellings","Count",747
"2011","S01002163","Total Dwellings","Count",713
"2009","S01002163","Total Dwellings","Count",710
"2013","S01002163","Total Dwellings","Count",755
"2008","S01002163","Total Dwellings","Count",695
"2014","S01002163","Total Dwellings","Count",748
"2007","S01002163","Total Dwellings","Count",690
"2010","S01002163","Total Dwellings","Count",709
"2011","S01002163","Which Are Second Homes","Count",23
"2014","S01002163","With 'Occupied Exemptions'","Count",47
"2010","S01002163","With 'Occupied Exemptions'","Count",60
"2012","S01002163","Which Are Second Homes","Count",36
"2012","S01002163","With 'Occupied Exemptions'","Count",47
"2013","S01002163","Which Are Second Homes","Count",23
"2014","S01002163","Which Are Second Homes","Count",8
"2007","S01002163","With 'Occupied Exemptions'","Count",62
"2009","S01002163","Which Are Occupied","Ratio",95
"2010","S01002163","Which Are Occupied","Ratio",96
"2013","S01002163","Which Are Occupied","Ratio",95
"2008","S01002163","Which Are Occupied","Ratio",95
"2014","S01002163","Which Are Occupied","Ratio",96
"2012","S01002163","Which Are Occupied","Ratio",94
"2007","S01002163","Which Are Occupied","Ratio",96
"2011","S01002163","Which Are Occupied","Ratio",95
"2011","S01002163","With 'Occupied Exemptions'","Ratio",7
"2008","S01002163","With 'Occupied Exemptions'","Ratio",9
"2010","S01002163","With 'Occupied Exemptions'","Ratio",8
"2007","S01002163","With 'Occupied Exemptions'","Ratio",9
"2014","S01002163","With 'Occupied Exemptions'","Ratio",6
"2012","S01002163","With 'Occupied Exemptions'","Ratio",6
"2009","S01002163","With 'Occupied Exemptions'","Ratio",9
"2013","S01002163","With 'Occupied Exemptions'","Ratio",6
"2007","S01002163","Which Are Second Homes","Ratio",2
"2008","S01002163","Which Are Second Homes","Ratio",2
"2009","S01002163","Which Are Second Homes","Ratio",3
"2010","S01002163","Which Are Second Homes","Ratio",3
"2011","S01002163","Which Are Second Homes","Ratio",3
"2012","S01002163","Which Are Second Homes","Ratio",5
"2013","S01002163","Which Are Second Homes","Ratio",3
"2014","S01002163","Which Are Second Homes","Ratio",1
"2013","S01002163","With Single Adult Discounts","Ratio",52
"2012","S01002163","With Single Adult Discounts","Ratio",53
"2007","S01002163","With Single Adult Discounts","Ratio",54
"2014","S01002163","With Single Adult Discounts","Ratio",50
"2009","S01002163","With Single Adult Discounts","Ratio",51
"2010","S01002163","With Single Adult Discounts","Ratio",51
"2011","S01002163","With Single Adult Discounts","Ratio",53
"2008","S01002163","With Single Adult Discounts","Ratio",51
"2011","S01002163","Which Are Vacant","Ratio",2
"2009","S01002163","Which Are Vacant","Ratio",2
"2008","S01002163","Which Are Vacant","Ratio",3
"2012","S01002163","Which Are Vacant","Ratio",1
"2013","S01002163","Which Are Vacant","Ratio",2
"2014","S01002163","Which Are Vacant","Ratio",3
"2007","S01002163","Which Are Vacant","Ratio",3
"2010","S01002163","Which Are Vacant","Ratio",2
"2010","S01002164","Which Are Occupied","Count",354
"2010","S01002164","With 'Occupied Exemptions'","Count",2
"2011","S01002164","With 'Occupied Exemptions'","Count",2
"2009","S01002164","With 'Occupied Exemptions'","Count",1
"2014","S01002164","With 'Occupied Exemptions'","Count",6
"2013","S01002164","With 'Occupied Exemptions'","Count",7
"2007","S01002164","With 'Occupied Exemptions'","Count",1
"2012","S01002164","With 'Occupied Exemptions'","Count",2
"2008","S01002164","With 'Occupied Exemptions'","Count",0
"2007","S01002164","Which Are Second Homes","Count",1
"2008","S01002164","Which Are Second Homes","Count",1
"2009","S01002164","Which Are Second Homes","Count",1
"2010","S01002164","Which Are Second Homes","Count",1
"2011","S01002164","Which Are Second Homes","Count",2
"2012","S01002164","Which Are Second Homes","Count",3
"2013","S01002164","Which Are Second Homes","Count",1
"2014","S01002164","Which Are Second Homes","Count",1
"2009","S01002164","With Single Adult Discounts","Count",150
"2012","S01002164","With Single Adult Discounts","Count",149
"2008","S01002164","With Single Adult Discounts","Count",163
"2014","S01002164","With Single Adult Discounts","Count",145
"2007","S01002164","With Single Adult Discounts","Count",157
"2013","S01002164","With Single Adult Discounts","Count",146
"2010","S01002164","With Single Adult Discounts","Count",145
"2011","S01002164","With Single Adult Discounts","Count",151
"2011","S01002164","Which Are Vacant","Count",5
"2007","S01002164","Which Are Vacant","Count",3
"2008","S01002164","Which Are Vacant","Count",4
"2012","S01002164","Which Are Vacant","Count",6
"2010","S01002164","Which Are Vacant","Count",3
"2013","S01002164","Which Are Vacant","Count",8
"2009","S01002164","Which Are Vacant","Count",3
"2014","S01002164","Which Are Vacant","Count",8
"2007","S01002164","Total Dwellings","Count",360
"2014","S01002164","Total Dwellings","Count",358
"2009","S01002164","Total Dwellings","Count",358
"2011","S01002164","Total Dwellings","Count",358
"2012","S01002164","Total Dwellings","Count",358
"2010","S01002164","Total Dwellings","Count",358
"2013","S01002164","Total Dwellings","Count",359
"2008","S01002164","Total Dwellings","Count",358
"2007","S01002164","Which Are Occupied","Count",356
"2008","S01002164","Which Are Occupied","Count",353
"2013","S01002164","Which Are Occupied","Count",350
"2012","S01002164","Which Are Occupied","Count",349
"2011","S01002164","Which Are Occupied","Count",351
"2009","S01002164","Which Are Occupied","Count",354
"2014","S01002164","Which Are Occupied","Count",349
"2010","S01002164","Which Are Occupied","Ratio",99
"2014","S01002164","Which Are Vacant","Ratio",2
"2010","S01002164","With Single Adult Discounts","Ratio",40
"2012","S01002164","Which Are Second Homes","Ratio",1
"2014","S01002164","Which Are Occupied","Ratio",97
"2008","S01002164","Which Are Occupied","Ratio",98
"2013","S01002164","Which Are Occupied","Ratio",97
"2013","S01002164","Which Are Second Homes","Ratio",0
"2009","S01002164","Which Are Occupied","Ratio",99
"2012","S01002164","Which Are Occupied","Ratio",97
"2008","S01002164","Which Are Vacant","Ratio",1
"2014","S01002164","Which Are Second Homes","Ratio",0
"2011","S01002164","Which Are Occupied","Ratio",98
"2011","S01002164","With Single Adult Discounts","Ratio",42
"2007","S01002164","Which Are Occupied","Ratio",99
"2009","S01002164","With 'Occupied Exemptions'","Ratio",0
"2007","S01002164","With 'Occupied Exemptions'","Ratio",0
"2007","S01002164","With Single Adult Discounts","Ratio",44
"2012","S01002164","Which Are Vacant","Ratio",2
"2009","S01002164","With Single Adult Discounts","Ratio",42
"2010","S01002164","With 'Occupied Exemptions'","Ratio",1
"2008","S01002164","With 'Occupied Exemptions'","Ratio",0
"2010","S01002164","Which Are Vacant","Ratio",1
"2012","S01002164","With Single Adult Discounts","Ratio",41
"2013","S01002164","With Single Adult Discounts","Ratio",41
"2014","S01002164","With 'Occupied Exemptions'","Ratio",2
"2011","S01002164","With 'Occupied Exemptions'","Ratio",1
"2008","S01002164","With Single Adult Discounts","Ratio",46
"2013","S01002164","With 'Occupied Exemptions'","Ratio",2
"2009","S01002164","Which Are Vacant","Ratio",1
"2012","S01002164","With 'Occupied Exemptions'","Ratio",1
"2007","S01002164","Which Are Second Homes","Ratio",0
"2013","S01002164","Which Are Vacant","Ratio",2
"2007","S01002164","Which Are Vacant","Ratio",1
"2008","S01002164","Which Are Second Homes","Ratio",0
"2011","S01002164","Which Are Vacant","Ratio",1
"2009","S01002164","Which Are Second Homes","Ratio",0
"2014","S01002164","With Single Adult Discounts","Ratio",41
"2010","S01002164","Which Are Second Homes","Ratio",0
"2011","S01002164","Which Are Second Homes","Ratio",1
"2012","S01002165","With Single Adult Discounts","Count",161
"2011","S01002165","With Single Adult Discounts","Count",168
"2009","S01002165","With Single Adult Discounts","Count",168
"2008","S01002165","Which Are Occupied","Count",408
"2011","S01002165","With 'Occupied Exemptions'","Count",8
"2008","S01002165","With Single Adult Discounts","Count",174
"2013","S01002165","With Single Adult Discounts","Count",178
"2007","S01002165","With Single Adult Discounts","Count",183
"2013","S01002165","With 'Occupied Exemptions'","Count",11
"2009","S01002165","With 'Occupied Exemptions'","Count",5
"2011","S01002165","Which Are Occupied","Count",412
"2014","S01002165","With Single Adult Discounts","Count",173
"2007","S01002165","With 'Occupied Exemptions'","Count",3
"2008","S01002165","With 'Occupied Exemptions'","Count",2
"2010","S01002165","With Single Adult Discounts","Count",166
"2009","S01002165","Which Are Occupied","Count",408
"2007","S01002165","Which Are Second Homes","Count",1
"2009","S01002165","Which Are Vacant","Count",3
"2010","S01002165","Which Are Occupied","Count",406
"2007","S01002165","Which Are Occupied","Count",412
"2012","S01002165","Which Are Vacant","Count",4
"2008","S01002165","Which Are Second Homes","Count",4
"2012","S01002165","Which Are Occupied","Count",409
"2009","S01002165","Which Are Second Homes","Count",4
"2008","S01002165","Which Are Vacant","Count",4
"2013","S01002165","Which Are Vacant","Count",6
"2007","S01002165","Which Are Vacant","Count",5
"2014","S01002165","Which Are Occupied","Count",412
"2010","S01002165","Which Are Vacant","Count",7
"2014","S01002165","Which Are Vacant","Count",1
"2010","S01002165","Which Are Second Homes","Count",3
"2011","S01002165","Which Are Vacant","Count",3
"2012","S01002165","Total Dwellings","Count",416
"2011","S01002165","Total Dwellings","Count",416
"2009","S01002165","Total Dwellings","Count",416
"2013","S01002165","Total Dwellings","Count",417
"2008","S01002165","Total Dwellings","Count",416
"2014","S01002165","Total Dwellings","Count",414
"2007","S01002165","Total Dwellings","Count",418
"2010","S01002165","Total Dwellings","Count",416
"2011","S01002165","Which Are Second Homes","Count",1
"2013","S01002165","Which Are Occupied","Count",411
"2010","S01002165","With 'Occupied Exemptions'","Count",6
"2012","S01002165","Which Are Second Homes","Count",3
"2012","S01002165","With 'Occupied Exemptions'","Count",11
"2013","S01002165","Which Are Second Homes","Count",0
"2014","S01002165","Which Are Second Homes","Count",1
"2014","S01002165","With 'Occupied Exemptions'","Count",9
"2009","S01002165","Which Are Occupied","Ratio",98
"2010","S01002165","Which Are Occupied","Ratio",98
"2013","S01002165","Which Are Occupied","Ratio",99
"2008","S01002165","Which Are Occupied","Ratio",98
"2014","S01002165","Which Are Occupied","Ratio",100
"2012","S01002165","Which Are Occupied","Ratio",98
"2007","S01002165","Which Are Occupied","Ratio",99
"2011","S01002165","Which Are Occupied","Ratio",99
"2011","S01002165","With 'Occupied Exemptions'","Ratio",2
"2008","S01002165","With 'Occupied Exemptions'","Ratio",1
"2010","S01002165","With 'Occupied Exemptions'","Ratio",1
"2007","S01002165","With 'Occupied Exemptions'","Ratio",1
"2012","S01002165","With 'Occupied Exemptions'","Ratio",3
"2014","S01002165","With 'Occupied Exemptions'","Ratio",2
"2009","S01002165","With 'Occupied Exemptions'","Ratio",1
"2013","S01002165","With 'Occupied Exemptions'","Ratio",3
"2007","S01002165","Which Are Second Homes","Ratio",0
"2008","S01002165","Which Are Second Homes","Ratio",1
"2009","S01002165","Which Are Second Homes","Ratio",1
"2010","S01002165","Which Are Second Homes","Ratio",1
"2011","S01002165","Which Are Second Homes","Ratio",0
"2012","S01002165","Which Are Second Homes","Ratio",1
"2013","S01002165","Which Are Second Homes","Ratio",0
"2014","S01002165","Which Are Second Homes","Ratio",0
"2013","S01002165","With Single Adult Discounts","Ratio",43
"2012","S01002165","With Single Adult Discounts","Ratio",39
"2007","S01002165","With Single Adult Discounts","Ratio",44
"2010","S01002165","With Single Adult Discounts","Ratio",40
"2009","S01002165","With Single Adult Discounts","Ratio",40
"2011","S01002165","With Single Adult Discounts","Ratio",40
"2014","S01002165","With Single Adult Discounts","Ratio",42
"2008","S01002165","With Single Adult Discounts","Ratio",42
"2011","S01002165","Which Are Vacant","Ratio",1
"2009","S01002165","Which Are Vacant","Ratio",1
"2008","S01002165","Which Are Vacant","Ratio",1
"2012","S01002165","Which Are Vacant","Ratio",1
"2013","S01002165","Which Are Vacant","Ratio",1
"2014","S01002165","Which Are Vacant","Ratio",0
"2007","S01002165","Which Are Vacant","Ratio",1
"2010","S01002165","Which Are Vacant","Ratio",2
"2012","S01002166","With Single Adult Discounts","Count",130
"2011","S01002166","With Single Adult Discounts","Count",132
"2009","S01002166","With Single Adult Discounts","Count",138
"2013","S01002166","Which Are Occupied","Count",396
"2008","S01002166","Which Are Occupied","Count",391
"2008","S01002166","With Single Adult Discounts","Count",130
"2013","S01002166","With Single Adult Discounts","Count",134
"2007","S01002166","With Single Adult Discounts","Count",123
"2013","S01002166","With 'Occupied Exemptions'","Count",27
"2011","S01002166","With 'Occupied Exemptions'","Count",32
"2011","S01002166","Which Are Occupied","Count",394
"2014","S01002166","With Single Adult Discounts","Count",145
"2009","S01002166","With 'Occupied Exemptions'","Count",42
"2008","S01002166","With 'Occupied Exemptions'","Count",42
"2010","S01002166","With Single Adult Discounts","Count",137
"2009","S01002166","Which Are Occupied","Count",394
"2007","S01002166","Which Are Second Homes","Count",26
"2009","S01002166","Which Are Vacant","Count",14
"2010","S01002166","Which Are Occupied","Count",391
"2012","S01002166","Which Are Occupied","Count",393
"2012","S01002166","Which Are Vacant","Count",12
"2008","S01002166","Which Are Second Homes","Count",31
"2007","S01002166","Which Are Occupied","Count",392
"2009","S01002166","Which Are Second Homes","Count",36
"2008","S01002166","Which Are Vacant","Count",23
"2013","S01002166","Which Are Vacant","Count",16
"2007","S01002166","Which Are Vacant","Count",24
"2014","S01002166","Which Are Occupied","Count",397
"2010","S01002166","Which Are Vacant","Count",16
"2014","S01002166","Which Are Vacant","Count",28
"2010","S01002166","Which Are Second Homes","Count",35
"2011","S01002166","Which Are Vacant","Count",12
"2012","S01002166","Total Dwellings","Count",445
"2011","S01002166","Total Dwellings","Count",442
"2009","S01002166","Total Dwellings","Count",445
"2013","S01002166","Total Dwellings","Count",445
"2008","S01002166","Total Dwellings","Count",445
"2014","S01002166","Total Dwellings","Count",443
"2007","S01002166","Total Dwellings","Count",441
"2010","S01002166","Total Dwellings","Count",442
"2011","S01002166","Which Are Second Homes","Count",36
"2014","S01002166","With 'Occupied Exemptions'","Count",26
"2010","S01002166","With 'Occupied Exemptions'","Count",32
"2012","S01002166","Which Are Second Homes","Count",40
"2012","S01002166","With 'Occupied Exemptions'","Count",29
"2013","S01002166","Which Are Second Homes","Count",33
"2014","S01002166","Which Are Second Homes","Count",18
"2007","S01002166","With 'Occupied Exemptions'","Count",59
"2009","S01002166","Which Are Occupied","Ratio",89
"2010","S01002166","Which Are Occupied","Ratio",88
"2013","S01002166","Which Are Occupied","Ratio",89
"2008","S01002166","Which Are Occupied","Ratio",88
"2014","S01002166","Which Are Occupied","Ratio",90
"2012","S01002166","Which Are Occupied","Ratio",88
"2007","S01002166","Which Are Occupied","Ratio",89
"2011","S01002166","Which Are Occupied","Ratio",89
"2011","S01002166","With 'Occupied Exemptions'","Ratio",7
"2008","S01002166","With 'Occupied Exemptions'","Ratio",9
"2010","S01002166","With 'Occupied Exemptions'","Ratio",7
"2007","S01002166","With 'Occupied Exemptions'","Ratio",13
"2014","S01002166","With 'Occupied Exemptions'","Ratio",6
"2012","S01002166","With 'Occupied Exemptions'","Ratio",7
"2009","S01002166","With 'Occupied Exemptions'","Ratio",9
"2013","S01002166","With 'Occupied Exemptions'","Ratio",6
"2007","S01002166","Which Are Second Homes","Ratio",6
"2008","S01002166","Which Are Second Homes","Ratio",7
"2009","S01002166","Which Are Second Homes","Ratio",8
"2010","S01002166","Which Are Second Homes","Ratio",8
"2011","S01002166","Which Are Second Homes","Ratio",8
"2012","S01002166","Which Are Second Homes","Ratio",9
"2013","S01002166","Which Are Second Homes","Ratio",7
"2014","S01002166","Which Are Second Homes","Ratio",4
"2013","S01002166","With Single Adult Discounts","Ratio",30
"2012","S01002166","With Single Adult Discounts","Ratio",29
"2007","S01002166","With Single Adult Discounts","Ratio",28
"2014","S01002166","With Single Adult Discounts","Ratio",33
"2009","S01002166","With Single Adult Discounts","Ratio",31
"2010","S01002166","With Single Adult Discounts","Ratio",31
"2011","S01002166","With Single Adult Discounts","Ratio",30
"2008","S01002166","With Single Adult Discounts","Ratio",29
"2011","S01002166","Which Are Vacant","Ratio",3
"2009","S01002166","Which Are Vacant","Ratio",3
"2008","S01002166","Which Are Vacant","Ratio",5
"2012","S01002166","Which Are Vacant","Ratio",3
"2013","S01002166","Which Are Vacant","Ratio",4
"2014","S01002166","Which Are Vacant","Ratio",6
"2007","S01002166","Which Are Vacant","Ratio",5
"2010","S01002166","Which Are Vacant","Ratio",4
"2011","S01002167","With 'Occupied Exemptions'","Count",11
"2013","S01002167","With 'Occupied Exemptions'","Count",10
"2010","S01002167","With Single Adult Discounts","Count",139
"2007","S01002167","With 'Occupied Exemptions'","Count",8
"2009","S01002167","With 'Occupied Exemptions'","Count",7
"2008","S01002167","With Single Adult Discounts","Count",138
"2007","S01002167","Which Are Occupied","Count",312
"2013","S01002167","With Single Adult Discounts","Count",140
"2007","S01002167","With Single Adult Discounts","Count",145
"2011","S01002167","Which Are Occupied","Count",309
"2014","S01002167","With Single Adult Discounts","Count",136
"2009","S01002167","Which Are Occupied","Count",309
"2011","S01002167","With Single Adult Discounts","Count",137
"2009","S01002167","With Single Adult Discounts","Count",139
"2008","S01002167","With 'Occupied Exemptions'","Count",5
"2012","S01002167","With Single Adult Discounts","Count",138
"2009","S01002167","Which Are Vacant","Count",3
"2007","S01002167","Which Are Second Homes","Count",2
"2010","S01002167","Which Are Occupied","Count",310
"2008","S01002167","Which Are Second Homes","Count",0
"2012","S01002167","Which Are Vacant","Count",2
"2014","S01002167","Which Are Occupied","Count",311
"2012","S01002167","Which Are Occupied","Count",314
"2009","S01002167","Which Are Second Homes","Count",2
"2007","S01002167","Which Are Vacant","Count",3
"2008","S01002167","Which Are Vacant","Count",2
"2013","S01002167","Which Are Vacant","Count",5
"2010","S01002167","Which Are Vacant","Count",4
"2010","S01002167","Which Are Second Homes","Count",1
"2014","S01002167","Which Are Vacant","Count",4
"2011","S01002167","Which Are Vacant","Count",5
"2008","S01002167","Which Are Occupied","Count",313
"2012","S01002167","Total Dwellings","Count",316
"2011","S01002167","Total Dwellings","Count",316
"2007","S01002167","Total Dwellings","Count",317
"2008","S01002167","Total Dwellings","Count",315
"2013","S01002167","Total Dwellings","Count",317
"2014","S01002167","Total Dwellings","Count",315
"2010","S01002167","Total Dwellings","Count",315
"2009","S01002167","Total Dwellings","Count",315
"2010","S01002167","With 'Occupied Exemptions'","Count",8
"2011","S01002167","Which Are Second Homes","Count",2
"2012","S01002167","With 'Occupied Exemptions'","Count",10
"2012","S01002167","Which Are Second Homes","Count",0
"2013","S01002167","Which Are Occupied","Count",311
"2013","S01002167","Which Are Second Homes","Count",1
"2014","S01002167","With 'Occupied Exemptions'","Count",9
"2014","S01002167","Which Are Second Homes","Count",0
"2009","S01002167","Which Are Occupied","Ratio",98
"2010","S01002167","Which Are Occupied","Ratio",98
"2013","S01002167","Which Are Occupied","Ratio",98
"2008","S01002167","Which Are Occupied","Ratio",99
"2014","S01002167","Which Are Occupied","Ratio",99
"2012","S01002167","Which Are Occupied","Ratio",99
"2007","S01002167","Which Are Occupied","Ratio",98
"2011","S01002167","Which Are Occupied","Ratio",98
"2011","S01002167","With 'Occupied Exemptions'","Ratio",4
"2008","S01002167","With 'Occupied Exemptions'","Ratio",2
"2010","S01002167","With 'Occupied Exemptions'","Ratio",3
"2012","S01002167","With 'Occupied Exemptions'","Ratio",3
"2007","S01002167","With 'Occupied Exemptions'","Ratio",3
"2009","S01002167","With 'Occupied Exemptions'","Ratio",2
"2014","S01002167","With 'Occupied Exemptions'","Ratio",3
"2013","S01002167","With 'Occupied Exemptions'","Ratio",3
"2007","S01002167","Which Are Second Homes","Ratio",1
"2008","S01002167","Which Are Second Homes","Ratio",0
"2009","S01002167","Which Are Second Homes","Ratio",1
"2010","S01002167","Which Are Second Homes","Ratio",0
"2011","S01002167","Which Are Second Homes","Ratio",1
"2012","S01002167","Which Are Second Homes","Ratio",0
"2013","S01002167","Which Are Second Homes","Ratio",0
"2014","S01002167","Which Are Second Homes","Ratio",0
"2014","S01002167","With Single Adult Discounts","Ratio",43
"2012","S01002167","With Single Adult Discounts","Ratio",44
"2013","S01002167","With Single Adult Discounts","Ratio",44
"2010","S01002167","With Single Adult Discounts","Ratio",44
"2009","S01002167","With Single Adult Discounts","Ratio",44
"2007","S01002167","With Single Adult Discounts","Ratio",46
"2011","S01002167","With Single Adult Discounts","Ratio",44
"2008","S01002167","With Single Adult Discounts","Ratio",44
"2007","S01002167","Which Are Vacant","Ratio",1
"2009","S01002167","Which Are Vacant","Ratio",1
"2008","S01002167","Which Are Vacant","Ratio",1
"2014","S01002167","Which Are Vacant","Ratio",1
"2012","S01002167","Which Are Vacant","Ratio",1
"2013","S01002167","Which Are Vacant","Ratio",2
"2010","S01002167","Which Are Vacant","Ratio",1
"2011","S01002167","Which Are Vacant","Ratio",2
"2012","S01002168","With Single Adult Discounts","Count",346
"2011","S01002168","With Single Adult Discounts","Count",357
"2009","S01002168","With Single Adult Discounts","Count",357
"2013","S01002168","Which Are Occupied","Count",642
"2008","S01002168","Which Are Occupied","Count",640
"2008","S01002168","With Single Adult Discounts","Count",370
"2013","S01002168","With Single Adult Discounts","Count",359
"2007","S01002168","With Single Adult Discounts","Count",364
"2013","S01002168","With 'Occupied Exemptions'","Count",43
"2011","S01002168","With 'Occupied Exemptions'","Count",43
"2011","S01002168","Which Are Occupied","Count",636
"2014","S01002168","With Single Adult Discounts","Count",349
"2009","S01002168","With 'Occupied Exemptions'","Count",48
"2008","S01002168","With 'Occupied Exemptions'","Count",36
"2010","S01002168","With Single Adult Discounts","Count",360
"2009","S01002168","Which Are Occupied","Count",639
"2007","S01002168","Which Are Second Homes","Count",41
"2009","S01002168","Which Are Vacant","Count",20
"2010","S01002168","Which Are Occupied","Count",626
"2012","S01002168","Which Are Occupied","Count",623
"2012","S01002168","Which Are Vacant","Count",20
"2008","S01002168","Which Are Second Homes","Count",40
"2007","S01002168","Which Are Occupied","Count",642
"2009","S01002168","Which Are Second Homes","Count",45
"2008","S01002168","Which Are Vacant","Count",28
"2013","S01002168","Which Are Vacant","Count",18
"2007","S01002168","Which Are Vacant","Count",28
"2014","S01002168","Which Are Occupied","Count",638
"2010","S01002168","Which Are Vacant","Count",28
"2014","S01002168","Which Are Vacant","Count",21
"2010","S01002168","Which Are Second Homes","Count",50
"2011","S01002168","Which Are Vacant","Count",19
"2012","S01002168","Total Dwellings","Count",698
"2011","S01002168","Total Dwellings","Count",699
"2009","S01002168","Total Dwellings","Count",704
"2013","S01002168","Total Dwellings","Count",702
"2008","S01002168","Total Dwellings","Count",708
"2014","S01002168","Total Dwellings","Count",691
